date,temperature_2m,cloud_cover,is_day,direct_radiation
2024-12-01 03:00:00+00:00,0.7434999942779541,100.0,0.0,0.0
2024-12-01 04:00:00+00:00,0.6934999823570251,100.0,0.0,0.0
2024-12-01 05:00:00+00:00,0.9434999823570251,100.0,0.0,0.0
2024-12-01 06:00:00+00:00,1.19350004196167,100.0,0.0,0.0
2024-12-01 07:00:00+00:00,1.44350004196167,100.0,0.0,0.0
2024-12-01 08:00:00+00:00,1.993499994277954,100.0,1.0,0.0
2024-12-01 09:00:00+00:00,2.3434998989105225,100.0,1.0,0.75
2024-12-01 10:00:00+00:00,3.2934999465942383,100.0,1.0,3.75
2024-12-01 11:00:00+00:00,4.94350004196167,89.0,1.0,52.5
2024-12-01 12:00:00+00:00,4.94350004196167,94.0,1.0,24.75
2024-12-01 13:00:00+00:00,6.643500328063965,99.0,1.0,16.0
2024-12-01 14:00:00+00:00,8.243499755859375,93.0,1.0,34.0
2024-12-01 15:00:00+00:00,8.793499946594238,100.0,1.0,14.5
2024-12-01 16:00:00+00:00,9.143499374389648,94.0,0.0,0.75
2024-12-01 17:00:00+00:00,9.043499946594238,67.0,0.0,0.0
2024-12-01 18:00:00+00:00,9.493499755859377,59.0,0.0,0.0
2024-12-01 19:00:00+00:00,9.443499565124512,71.0,0.0,0.0
2024-12-01 20:00:00+00:00,9.693499565124512,66.0,0.0,0.0
2024-12-01 21:00:00+00:00,9.193499565124512,72.0,0.0,0.0
2024-12-01 22:00:00+00:00,9.393499374389648,67.0,0.0,0.0
2024-12-01 23:00:00+00:00,8.993499755859375,85.0,0.0,0.0
2024-12-02 00:00:00+00:00,10.343500137329102,100.0,0.0,0.0
2024-12-02 01:00:00+00:00,10.443499565124512,95.0,0.0,0.0
2024-12-02 02:00:00+00:00,10.243499755859377,90.0,0.0,0.0
2024-12-02 03:00:00+00:00,10.793499946594238,92.0,0.0,0.0
2024-12-02 04:00:00+00:00,10.993499755859377,100.0,0.0,0.0
2024-12-02 05:00:00+00:00,11.043499946594238,100.0,0.0,0.0
2024-12-02 06:00:00+00:00,11.193499565124512,99.0,0.0,0.0
2024-12-02 07:00:00+00:00,10.893499374389648,86.0,0.0,0.0
2024-12-02 08:00:00+00:00,10.793499946594238,25.0,1.0,1.5
2024-12-02 09:00:00+00:00,11.093500137329102,58.0,1.0,44.25
2024-12-02 10:00:00+00:00,11.743499755859377,61.0,1.0,69.25
2024-12-02 11:00:00+00:00,12.093500137329102,96.0,1.0,59.25
