temperature,date
15.88,2025-01-06 03:44:55.335958+00:00
15.81,2025-01-06 03:52:18.348818+00:00
15.85,2025-01-06 03:56:00.739873+00:00
15.78,2025-01-06 04:20:10.083877+00:00
15.73,2025-01-06 04:32:04.775724+00:00
15.69,2025-01-06 04:42:59.147259+00:00
15.71,2025-01-06 04:47:11.000056+00:00
15.77,2025-01-06 04:49:01.970162+00:00
15.68,2025-01-06 04:49:22.349944+00:00
15.66,2025-01-06 05:03:28.366641+00:00
15.62,2025-01-06 05:25:16.829921+00:00
15.54,2025-01-06 05:42:03.374628+00:00
15.48,2025-01-06 05:57:49.997228+00:00
15.54,2025-01-06 05:58:10.392595+00:00
15.5,2025-01-06 06:04:33.068728+00:00
15.53,2025-01-06 06:06:54.273264+00:00
15.48,2025-01-06 06:28:53.142908+00:00
15.53,2025-01-06 06:34:25.478719+00:00
15.55,2025-01-06 06:44:50.099695+00:00
15.51,2025-01-06 07:00:16.118552+00:00
15.5,2025-01-06 07:06:08.601640+00:00
15.48,2025-01-06 07:07:49.504700+00:00
15.58,2025-01-06 07:13:11.822131+00:00
15.61,2025-01-06 07:14:32.598565+00:00
15.72,2025-01-06 07:28:58.273795+00:00
15.75,2025-01-06 07:35:11.315784+00:00
15.77,2025-01-06 07:40:03.415488+00:00
15.73,2025-01-06 07:40:13.742192+00:00
15.77,2025-01-06 08:02:52.528579+00:00
15.72,2025-01-06 08:14:07.019948+00:00
15.75,2025-01-06 08:14:37.487448+00:00
15.73,2025-01-06 08:16:28.462517+00:00
15.75,2025-01-06 08:19:49.983728+00:00
15.77,2025-01-06 08:22:11.122931+00:00
15.72,2025-01-06 08:28:24.167939+00:00
15.66,2025-01-06 09:17:02.996179+00:00
15.64,2025-01-06 09:21:15.081236+00:00
15.6,2025-01-06 09:49:56.888375+00:00
15.57,2025-01-06 09:52:18.342828+00:00
15.58,2025-01-06 09:56:00.006864+00:00
15.57,2025-01-06 09:57:40.914762+00:00
15.54,2025-01-06 10:03:23.328651+00:00
15.5,2025-01-06 10:08:15.437279+00:00
15.55,2025-01-06 10:14:18.272065+00:00
15.51,2025-01-06 10:14:28.614037+00:00
15.55,2025-01-06 10:15:19.172781+00:00
15.53,2025-01-06 10:16:19.836188+00:00
15.54,2025-01-06 10:16:50.276257+00:00
15.57,2025-01-06 10:17:50.947573+00:00
15.53,2025-01-06 10:20:02.090680+00:00
15.55,2025-01-06 10:20:22.518481+00:00
15.54,2025-01-06 10:21:03.027946+00:00
15.53,2025-01-06 10:22:23.809285+00:00
15.48,2025-01-06 10:41:22.261426+00:00
15.47,2025-01-06 10:54:47.886111+00:00
15.5,2025-01-06 10:54:58.212656+00:00
15.46,2025-01-06 10:55:38.737621+00:00
15.51,2025-01-06 11:07:53.598009+00:00
15.44,2025-01-06 11:13:56.173790+00:00
15.47,2025-01-06 11:18:38.226562+00:00
15.5,2025-01-06 11:18:48.565584+00:00
15.53,2025-01-06 11:21:59.997852+00:00
15.58,2025-01-06 11:22:20.380535+00:00
16.1,2025-01-06 11:28:23.374897+00:00
16.06,2025-01-06 11:30:34.442531+00:00
16.03,2025-01-06 11:31:04.907547+00:00
15.99,2025-01-06 11:50:02.557105+00:00
16.1,2025-01-06 11:56:55.400074+00:00
16.12,2025-01-06 12:04:18.444344+00:00
16.05,2025-01-06 12:07:29.907197+00:00
16.09,2025-01-06 12:07:40.216071+00:00
16.1,2025-01-06 12:08:40.890916+00:00
16.07,2025-01-06 12:13:43.029793+00:00
16.03,2025-01-06 12:14:03.418486+00:00
16.09,2025-01-06 12:14:33.881606+00:00
15.98,2025-01-06 12:21:17.088106+00:00
15.88,2025-01-06 12:29:50.604831+00:00
15.77,2025-01-06 12:42:55.728965+00:00
15.79,2025-01-06 12:43:16.135696+00:00
15.75,2025-01-06 12:47:48.148905+00:00
15.78,2025-01-06 12:47:58.477636+00:00
15.75,2025-01-06 12:48:18.889364+00:00
15.69,2025-01-06 12:59:03.209990+00:00
15.61,2025-01-06 13:07:06.448989+00:00
15.58,2025-01-06 13:14:39.821382+00:00
15.48,2025-01-06 13:27:15.305558+00:00
15.47,2025-01-06 13:40:30.854257+00:00
15.44,2025-01-06 13:42:31.873708+00:00
15.46,2025-01-06 13:56:07.308054+00:00
15.41,2025-01-06 14:04:30.766422+00:00
15.4,2025-01-06 14:04:51.154161+00:00
15.43,2025-01-06 14:05:01.498998+00:00
15.41,2025-01-06 14:14:05.223527+00:00
15.4,2025-01-06 14:17:07.068535+00:00
15.36,2025-01-06 14:20:48.748733+00:00
15.37,2025-01-06 14:42:47.279207+00:00
15.41,2025-01-06 14:45:38.661768+00:00
15.38,2025-01-06 14:49:20.324494+00:00
15.32,2025-01-06 14:59:24.712467+00:00
15.26,2025-01-06 15:09:18.743357+00:00
15.32,2025-01-06 15:13:30.614779+00:00
15.26,2025-01-06 15:21:54.465892+00:00
15.19,2025-01-06 15:38:51.157297+00:00
15.09,2025-01-06 16:05:31.586376+00:00
15.07,2025-01-06 16:07:32.622599+00:00
15.02,2025-01-06 16:46:38.511406+00:00
14.96,2025-01-06 17:00:54.246555+00:00
14.92,2025-01-06 17:39:40.072497+00:00
14.79,2025-01-06 17:59:58.104889+00:00
14.75,2025-01-06 18:33:51.840468+00:00
14.71,2025-01-06 18:58:51.746782+00:00
14.6,2025-01-06 19:22:31.578326+00:00
14.52,2025-01-06 19:55:44.648373+00:00
14.56,2025-01-06 20:12:11.679202+00:00
14.5,2025-01-06 20:24:06.554547+00:00
14.44,2025-01-06 20:28:38.574343+00:00
14.48,2025-01-06 20:46:45.822266+00:00
14.39,2025-01-06 21:00:11.723190+00:00
14.32,2025-01-06 21:36:16.038465+00:00
14.29,2025-01-06 21:44:09.356174+00:00
14.32,2025-01-06 22:02:07.348472+00:00
14.25,2025-01-06 22:13:42.146779+00:00
14.26,2025-01-06 22:22:25.876157+00:00
14.22,2025-01-06 22:34:50.998479+00:00
14.17,2025-01-06 22:47:46.733087+00:00
14.16,2025-01-06 23:10:56.028831+00:00
14.12,2025-01-06 23:23:01.069352+00:00
14.11,2025-01-06 23:25:22.253708+00:00
14.06,2025-01-06 23:30:45.061336+00:00
14.08,2025-01-06 23:55:25.012061+00:00
14.06,2025-01-06 23:56:35.771834+00:00
14.09,2025-01-06 23:58:46.918555+00:00
14.05,2025-01-07 00:08:41.082230+00:00
14.06,2025-01-07 00:10:52.209135+00:00
14.02,2025-01-07 00:18:05.273293+00:00
13.99,2025-01-07 00:19:36.603112+00:00
13.85,2025-01-07 01:15:08.568584+00:00
13.75,2025-01-07 02:11:41.813184+00:00
13.71,2025-01-07 02:33:21.050691+00:00
13.56,2025-01-07 03:54:13.932925+00:00
13.6,2025-01-07 03:59:46.374705+00:00
13.56,2025-01-07 04:03:48.246753+00:00
13.53,2025-01-07 04:04:18.721245+00:00
13.5,2025-01-07 04:28:29.331493+00:00
13.45,2025-01-07 04:56:20.936672+00:00
13.43,2025-01-07 05:12:58.821825+00:00
13.35,2025-01-07 05:45:01.758818+00:00
13.36,2025-01-07 05:56:36.927174+00:00
13.26,2025-01-07 06:17:56.112127+00:00
13.23,2025-01-07 06:44:57.500738+00:00
13.19,2025-01-07 06:54:01.383917+00:00
13.22,2025-01-07 07:04:16.154813+00:00
13.19,2025-01-07 07:12:49.852977+00:00
13.16,2025-01-07 07:29:46.925802+00:00
13.08,2025-01-07 07:50:05.306065+00:00
13.09,2025-01-07 08:00:20.153126+00:00
13.03,2025-01-07 08:46:28.879815+00:00
13.08,2025-01-07 09:11:29.659484+00:00
13.03,2025-01-07 09:45:23.513574+00:00
13.05,2025-01-07 09:54:37.906129+00:00
13.23,2025-01-07 10:09:34.150229+00:00
13.3,2025-01-07 10:15:36.866135+00:00
13.54,2025-01-07 10:40:37.022008+00:00
13.84,2025-01-07 10:54:43.367730+00:00
14.34,2025-01-07 11:12:10.535340+00:00
14.89,2025-01-07 11:15:42.191839+00:00
15.4,2025-01-07 11:25:46.393917+00:00
15.96,2025-01-07 11:28:17.636139+00:00
15.99,2025-01-07 11:40:42.580786+00:00
15.75,2025-01-07 12:04:42.256295+00:00
15.55,2025-01-07 12:31:22.591128+00:00
15.25,2025-01-07 12:52:01.130754+00:00
15.13,2025-01-07 13:02:05.251806+00:00
14.82,2025-01-07 13:31:36.875368+00:00
14.75,2025-01-07 14:00:18.650700+00:00
14.67,2025-01-07 14:28:49.913241+00:00
14.61,2025-01-07 14:47:17.810512+00:00
14.5,2025-01-07 15:00:03.126852+00:00
14.39,2025-01-07 15:28:14.358156+00:00
14.37,2025-01-07 15:29:04.961878+00:00
14.33,2025-01-07 15:39:09.630881+00:00
14.25,2025-01-07 16:03:39.506296+00:00
14.25,2025-01-07 16:04:58.293930+00:00
14.17,2025-01-07 16:16:04.684346+00:00
14.09,2025-01-07 16:27:59.659808+00:00
13.98,2025-01-07 17:21:11.437789+00:00
13.97,2025-01-07 18:12:42.432978+00:00
14.63,2025-01-07 18:33:21.280213+00:00
15.16,2025-01-07 18:41:44.824003+00:00
16.2,2025-01-07 18:59:42.227856+00:00
16.58,2025-01-07 19:09:06.038643+00:00
16.67,2025-01-07 19:11:47.281600+00:00
16.81,2025-01-07 19:16:59.911572+00:00
17.05,2025-01-07 19:38:07.977226+00:00
16.96,2025-01-07 20:05:18.162012+00:00
16.71,2025-01-07 20:21:54.980003+00:00
16.24,2025-01-07 20:50:05.673455+00:00
16.17,2025-01-07 20:56:58.528415+00:00
16.02,2025-01-07 21:08:13.446127+00:00
15.51,2025-01-07 21:44:47.507772+00:00
15.46,2025-01-07 21:54:11.326368+00:00
15.26,2025-01-07 22:14:29.768676+00:00
15.23,2025-01-07 22:22:53.230390+00:00
15.69,2025-01-07 22:44:51.833865+00:00
15.73,2025-01-07 22:45:22.724713+00:00
16.26,2025-01-07 23:06:20.913151+00:00
16.34,2025-01-07 23:37:12.699069+00:00
15.96,2025-01-08 00:27:12.135593+00:00
15.91,2025-01-08 00:35:55.692554+00:00
15.61,2025-01-08 00:56:44.224749+00:00
15.55,2025-01-08 01:06:38.274953+00:00
15.4,2025-01-08 01:25:55.883165+00:00
15.37,2025-01-08 01:26:46.452149+00:00
15.03,2025-01-08 02:24:29.197400+00:00
14.89,2025-01-08 02:33:53.541802+00:00
14.82,2025-01-08 03:03:04.959037+00:00
14.75,2025-01-08 03:11:08.362347+00:00
14.78,2025-01-08 03:16:30.748112+00:00
14.56,2025-01-08 03:58:07.607832+00:00
14.47,2025-01-08 04:11:23.018798+00:00
14.33,2025-01-08 05:02:44.105805+00:00
14.3,2025-01-08 05:10:37.445465+00:00
14.19,2025-01-08 06:04:39.354086+00:00
14.02,2025-01-08 06:57:00.611764+00:00
14.06,2025-01-08 07:01:53.220606+00:00
13.94,2025-01-08 07:47:41.516462+00:00
14.58,2025-01-08 08:24:16.660827+00:00
15.09,2025-01-08 08:37:42.131035+00:00
15.44,2025-01-08 08:45:55.544041+00:00
15.6,2025-01-08 08:48:27.237505+00:00
16.12,2025-01-08 08:59:01.528527+00:00
16.58,2025-01-08 09:08:35.426844+00:00
17.11,2025-01-08 09:18:59.537272+00:00
17.62,2025-01-08 09:32:04.576703+00:00
18.06,2025-01-08 09:41:38.285416+00:00
18.14,2025-01-08 09:42:49.424149+00:00
18.55,2025-01-08 09:53:03.360380+00:00
19.06,2025-01-08 10:03:47.475211+00:00
19.28,2025-01-08 10:10:40.148914+00:00
19.45,2025-01-08 10:19:43.604560+00:00
19.51,2025-01-08 10:33:58.789066+00:00
19.46,2025-01-08 10:37:30.757953+00:00
19.27,2025-01-08 10:57:17.853647+00:00
19.13,2025-01-08 11:06:51.418513+00:00
18.76,2025-01-08 11:24:27.891377+00:00
18.62,2025-01-08 11:30:20.660748+00:00
18.59,2025-01-08 11:34:52.555602+00:00
18.54,2025-01-08 11:37:03.620780+00:00
18.51,2025-01-08 11:39:24.707760+00:00
18.45,2025-01-08 11:44:46.879894+00:00
18.42,2025-01-08 11:46:07.644675+00:00
18.51,2025-01-08 11:50:19.419662+00:00
18.47,2025-01-08 11:50:49.856813+00:00
18.52,2025-01-08 11:53:31.081997+00:00
18.51,2025-01-08 11:54:41.816375+00:00
18.5,2025-01-08 11:55:32.370039+00:00
18.52,2025-01-08 11:56:22.945099+00:00
18.59,2025-01-08 11:59:34.339060+00:00
18.65,2025-01-08 12:02:15.841693+00:00
18.73,2025-01-08 12:04:57.068367+00:00
18.86,2025-01-08 12:06:37.951366+00:00
19.0,2025-01-08 12:10:39.635697+00:00
18.99,2025-01-08 12:11:50.327259+00:00
19.17,2025-01-08 12:13:31.189627+00:00
19.35,2025-01-08 12:19:43.611863+00:00
19.68,2025-01-08 12:24:25.950613+00:00
19.9,2025-01-08 12:37:40.825513+00:00
19.87,2025-01-08 12:46:54.277888+00:00
19.82,2025-01-08 12:54:07.031374+00:00
19.69,2025-01-08 13:04:51.018279+00:00
19.59,2025-01-08 13:12:13.844197+00:00
19.56,2025-01-08 13:13:24.492418+00:00
19.51,2025-01-08 13:13:55.383089+00:00
19.35,2025-01-08 13:24:59.753232+00:00
19.25,2025-01-08 13:30:42.005941+00:00
