temperature,date
4.2,2025-01-09 12:13:38.139267+00:00
3.5,2025-01-09 12:58:38.138480+00:00
5.1,2025-01-09 13:13:38.138899+00:00
4.2,2025-01-09 13:58:38.140593+00:00
5.5,2025-01-09 14:13:38.180927+00:00
5.0,2025-01-09 14:58:38.138678+00:00
5.6,2025-01-09 15:13:38.139371+00:00
5.9,2025-01-09 16:13:38.140572+00:00
5.1,2025-01-09 16:58:38.142081+00:00
5.4,2025-01-09 17:13:38.180764+00:00
4.9,2025-01-09 17:58:38.138445+00:00
5.0,2025-01-09 18:13:38.139711+00:00
4.2,2025-01-09 18:58:38.139370+00:00
4.9,2025-01-09 19:13:38.146169+00:00
4.6,2025-01-09 20:13:38.149442+00:00
4.7,2025-01-09 21:13:38.153819+00:00
4.1,2025-01-09 22:13:38.139226+00:00
4.9,2025-01-09 22:58:38.138317+00:00
4.5,2025-01-09 23:13:38.138062+00:00
4.6,2025-01-09 23:58:38.148500+00:00
4.4,2025-01-10 00:58:38.147471+00:00
4.6,2025-01-10 01:13:38.139419+00:00
4.7,2025-01-10 03:13:38.150222+00:00
3.5,2025-01-10 03:58:38.146252+00:00
4.6,2025-01-10 04:13:38.149928+00:00
4.2,2025-01-10 05:13:38.151884+00:00
3.6,2025-01-10 05:58:38.147991+00:00
4.5,2025-01-10 06:13:38.138821+00:00
3.6,2025-01-10 06:58:38.147093+00:00
4.6,2025-01-10 07:13:38.140487+00:00
3.6,2025-01-10 07:58:38.150327+00:00
4.4,2025-01-10 08:13:38.142217+00:00
3.9,2025-01-10 08:58:38.139194+00:00
4.6,2025-01-10 09:13:38.139529+00:00
4.9,2025-01-10 10:13:38.151674+00:00
4.6,2025-01-10 10:58:38.138457+00:00
4.4,2025-01-10 11:13:38.151708+00:00
5.1,2025-01-10 11:58:38.140316+00:00
4.6,2025-01-10 12:13:38.138491+00:00
5.2,2025-01-10 12:58:38.138551+00:00
4.5,2025-01-10 13:13:38.138791+00:00
5.6,2025-01-10 13:58:38.139194+00:00
4.9,2025-01-10 14:13:38.146165+00:00
6.0,2025-01-10 14:58:38.140161+00:00
5.2,2025-01-10 15:13:38.139148+00:00
5.9,2025-01-10 15:58:38.138705+00:00
5.2,2025-01-10 16:13:38.153305+00:00
4.4,2025-01-10 17:58:38.138112+00:00
4.6,2025-01-10 18:13:38.148940+00:00
4.2,2025-01-10 19:13:38.178838+00:00
3.7,2025-01-10 20:13:38.149329+00:00
4.2,2025-01-10 20:58:38.150346+00:00
3.0,2025-01-10 21:13:38.144947+00:00
3.6,2025-01-10 21:58:38.138846+00:00
2.2,2025-01-10 22:13:38.139304+00:00
3.0,2025-01-10 23:13:38.148771+00:00
2.6,2025-01-11 00:13:38.138995+00:00
2.4,2025-01-11 01:13:38.155486+00:00
2.1,2025-01-11 02:13:38.148676+00:00
1.4,2025-01-11 03:13:38.149210+00:00
0.6,2025-01-11 03:58:38.147545+00:00
1.1,2025-01-11 04:13:38.139771+00:00
0.2,2025-01-11 04:58:38.138192+00:00
1.4,2025-01-11 05:13:38.138926+00:00
0.2,2025-01-11 05:58:38.138839+00:00
1.1,2025-01-11 06:13:38.139536+00:00
1.0,2025-01-11 07:13:38.139245+00:00
0.4,2025-01-11 08:13:38.150156+00:00
-0.3,2025-01-11 08:58:38.153763+00:00
0.6,2025-01-11 09:13:38.140006+00:00
-0.1,2025-01-11 09:58:38.155698+00:00
1.1,2025-01-11 10:13:38.139554+00:00
0.6,2025-01-11 10:58:38.146715+00:00
1.6,2025-01-11 11:13:38.141685+00:00
1.1,2025-01-11 11:58:38.139163+00:00
2.1,2025-01-11 12:13:38.146634+00:00
1.6,2025-01-11 12:58:38.147774+00:00
2.6,2025-01-11 13:13:38.142044+00:00
2.9,2025-01-11 14:13:38.151898+00:00
2.2,2025-01-11 14:58:38.150332+00:00
2.7,2025-01-11 15:13:38.152560+00:00
1.9,2025-01-11 15:58:38.176040+00:00
2.6,2025-01-11 16:13:38.151651+00:00
1.6,2025-01-11 16:58:38.139130+00:00
2.7,2025-01-11 17:13:38.140556+00:00
1.4,2025-01-11 17:58:38.137260+00:00
2.9,2025-01-11 18:13:38.139192+00:00
1.2,2025-01-11 18:58:38.146386+00:00
3.2,2025-01-11 19:13:38.148776+00:00
1.6,2025-01-11 19:58:38.138651+00:00
3.7,2025-01-11 20:13:38.149883+00:00
1.9,2025-01-11 20:58:38.139219+00:00
3.9,2025-01-11 21:13:38.144115+00:00
3.4,2025-01-11 22:13:38.138499+00:00
1.9,2025-01-11 22:58:38.138406+00:00
2.6,2025-01-11 23:13:38.139066+00:00
2.0,2025-01-11 23:58:38.145510+00:00
1.9,2025-01-12 00:13:38.138863+00:00
1.4,2025-01-12 01:13:38.149017+00:00
1.1,2025-01-12 02:13:38.173405+00:00
1.6,2025-01-12 03:13:38.150039+00:00
2.1,2025-01-12 03:58:38.156745+00:00
2.0,2025-01-12 04:13:38.159128+00:00
1.9,2025-01-12 04:58:38.137837+00:00
2.1,2025-01-12 05:13:38.150548+00:00
1.6,2025-01-12 05:58:38.146642+00:00
1.9,2025-01-12 07:13:38.185396+00:00
1.6,2025-01-12 07:58:38.138883+00:00
1.9,2025-01-12 08:13:38.139964+00:00
1.6,2025-01-12 08:58:38.139285+00:00
1.7,2025-01-12 09:13:38.138630+00:00
1.9,2025-01-12 10:13:38.139021+00:00
2.6,2025-01-12 10:58:38.144121+00:00
1.5,2025-01-12 11:13:38.139447+00:00
3.6,2025-01-12 11:58:38.149484+00:00
2.1,2025-01-12 12:13:38.139569+00:00
4.1,2025-01-12 12:58:38.139074+00:00
2.6,2025-01-12 13:13:38.171834+00:00
4.5,2025-01-12 13:58:38.139203+00:00
3.5,2025-01-12 14:13:38.143057+00:00
3.6,2025-01-12 15:13:38.140125+00:00
4.6,2025-01-12 15:58:38.137700+00:00
3.6,2025-01-12 16:13:38.141630+00:00
3.1,2025-01-12 17:13:38.149184+00:00
2.6,2025-01-12 18:13:38.150280+00:00
4.4,2025-01-12 18:58:38.144091+00:00
2.2,2025-01-12 19:13:38.150197+00:00
3.7,2025-01-12 19:58:38.153779+00:00
2.0,2025-01-12 20:13:38.155399+00:00
2.5,2025-01-12 20:58:38.139546+00:00
1.6,2025-01-12 21:13:38.149158+00:00
1.1,2025-01-12 22:13:38.154354+00:00
1.2,2025-01-12 23:13:38.138505+00:00
3.4,2025-01-12 23:58:38.146903+00:00
1.1,2025-01-13 00:13:38.147879+00:00
1.0,2025-01-13 01:13:38.159554+00:00
0.6,2025-01-13 03:13:38.139103+00:00
0.5,2025-01-13 04:13:38.138761+00:00
2.4,2025-01-13 04:58:38.143995+00:00
0.1,2025-01-13 05:13:38.140498+00:00
1.9,2025-01-13 05:58:38.146019+00:00
0.1,2025-01-13 06:13:38.150925+00:00
1.2,2025-01-13 06:58:38.146474+00:00
-0.3,2025-01-13 07:13:38.139089+00:00
1.2,2025-01-13 07:58:38.139144+00:00
-0.5,2025-01-13 08:13:38.138902+00:00
1.1,2025-01-13 08:58:38.139026+00:00
0.0,2025-01-13 09:13:38.139428+00:00
1.9,2025-01-13 09:58:38.139918+00:00
0.6,2025-01-13 10:13:38.138097+00:00
2.1,2025-01-13 10:58:38.146746+00:00
0.9,2025-01-13 11:13:38.139397+00:00
3.9,2025-01-13 11:58:38.153165+00:00
2.6,2025-01-13 12:13:38.150227+00:00
5.0,2025-01-13 12:58:38.145544+00:00
2.6,2025-01-13 13:13:38.156176+00:00
4.6,2025-01-13 13:58:38.144921+00:00
3.4,2025-01-13 14:13:38.141086+00:00
4.1,2025-01-13 15:58:38.146848+00:00
3.1,2025-01-13 16:13:38.149478+00:00
3.6,2025-01-13 16:58:38.139425+00:00
3.1,2025-01-13 17:13:38.138891+00:00
2.6,2025-01-13 17:58:38.145222+00:00
2.2,2025-01-13 18:13:38.149284+00:00
2.7,2025-01-13 18:58:38.138890+00:00
1.6,2025-01-13 19:09:59.071063+00:00
1.4,2025-01-13 20:09:59.158741+00:00
1.0,2025-01-13 21:09:59.150746+00:00
0.4,2025-01-13 22:09:59.160657+00:00
0.7,2025-01-13 23:09:59.147552+00:00
0.1,2025-01-14 00:09:59.148667+00:00
-0.5,2025-01-14 01:09:59.165637+00:00
-1.3,2025-01-14 02:09:59.161252+00:00
-1.4,2025-01-14 03:09:59.161723+00:00
-1.3,2025-01-14 04:09:59.148355+00:00
-1.9,2025-01-14 05:09:59.160706+00:00
-1.4,2025-01-14 07:09:59.148764+00:00
-1.5,2025-01-14 08:09:59.152219+00:00
-0.6,2025-01-14 09:09:59.155155+00:00
0.6,2025-01-14 10:09:59.151760+00:00
1.6,2025-01-14 11:09:59.148859+00:00
2.1,2025-01-14 12:09:59.165304+00:00
3.4,2025-01-14 13:09:59.161139+00:00
3.5,2025-01-14 14:09:59.167138+00:00
3.7,2025-01-14 15:09:59.163566+00:00
3.5,2025-01-14 16:09:59.165822+00:00
3.1,2025-01-14 17:09:59.162035+00:00
3.0,2025-01-14 18:09:59.369095+00:00
