temperature,date
14.4,2025-02-25 16:28:20.277571+00:00
15.2,2025-02-25 16:34:22.024910+00:00
15,2025-02-25 16:46:25.527674+00:00
14.8,2025-02-25 16:58:29.036971+00:00
14.6,2025-02-25 17:16:34.315855+00:00
14.4,2025-02-25 17:28:37.850521+00:00
14.2,2025-02-25 17:34:39.611287+00:00
14,2025-02-25 17:46:43.135554+00:00
13.8,2025-02-25 18:04:48.478564+00:00
13.6,2025-02-25 18:22:53.835465+00:00
13.4,2025-02-25 18:47:00.989127+00:00
13.2,2025-02-25 19:17:09.960791+00:00
13.6,2025-02-25 19:23:11.762485+00:00
14.6,2025-02-25 19:28:31.633646+00:00
15.4,2025-02-25 19:34:33.373563+00:00
15.2,2025-02-25 19:46:36.860461+00:00
15,2025-02-25 19:52:38.600461+00:00
14.8,2025-02-25 20:04:42.117593+00:00
14.6,2025-02-25 20:16:45.636330+00:00
14.4,2025-02-25 20:28:49.170264+00:00
14.2,2025-02-25 20:34:50.955958+00:00
14,2025-02-25 20:46:54.511031+00:00
13.8,2025-02-25 20:58:58.074071+00:00
14,2025-02-25 21:04:59.868755+00:00
14.4,2025-02-25 21:11:01.627111+00:00
14.8,2025-02-25 21:17:03.378649+00:00
14.6,2025-02-25 21:47:12.147242+00:00
14.4,2025-02-25 21:59:15.677049+00:00
14.2,2025-02-25 22:23:22.772005+00:00
14,2025-02-25 22:41:28.117118+00:00
13.8,2025-02-25 22:53:31.694033+00:00
14,2025-02-25 22:59:33.482040+00:00
14.4,2025-02-25 23:05:35.271310+00:00
14.2,2025-02-25 23:35:44.144619+00:00
14,2025-02-25 23:47:47.698961+00:00
13.8,2025-02-26 00:05:53.057905+00:00
13.6,2025-02-26 00:17:56.638077+00:00
13.4,2025-02-26 00:42:03.793141+00:00
13.2,2025-02-26 01:06:11.000418+00:00
13,2025-02-26 01:42:21.894373+00:00
12.8,2025-02-26 02:30:36.406964+00:00
12.6,2025-02-26 03:30:54.645275+00:00
12.4,2025-02-26 04:31:12.969172+00:00
12.2,2025-02-26 05:55:38.642526+00:00
12.6,2025-02-26 06:07:42.304894+00:00
13.6,2025-02-26 06:13:15.768165+00:00
14.6,2025-02-26 06:17:38.968737+00:00
15,2025-02-26 06:23:40.707365+00:00
14.8,2025-02-26 06:35:44.216513+00:00
14.6,2025-02-26 06:47:47.728029+00:00
14.4,2025-02-26 06:53:49.504543+00:00
14.2,2025-02-26 07:05:53.066590+00:00
14,2025-02-26 07:11:54.848722+00:00
13.8,2025-02-26 07:23:58.429925+00:00
14.4,2025-02-26 07:36:01.997212+00:00
14.6,2025-02-26 07:42:03.753091+00:00
14.8,2025-02-26 07:48:05.515697+00:00
14.6,2025-02-26 08:00:09.036613+00:00
14.4,2025-02-26 08:12:12.567433+00:00
14.2,2025-02-26 08:24:16.127176+00:00
14,2025-02-26 08:36:19.688726+00:00
